item,paper,condition,subcondition,aging,measure,timing,index
CI 53,Canson Ingres Paper,2% CP Kelco,Interleaving,Aged,ph,AA,3
CI 54,Canson Ingres Paper,2% CP Kelco,Interleaving,Aged,ph,BT,1
CI 54,Canson Ingres Paper,2% CP Kelco,Interleaving,Aged,ph,BT,2
CI 54,Canson Ingres Paper,2% CP Kelco,Interleaving,Aged,ph,BT,3
CI 54,Canson Ingres Paper,2% CP Kelco,Interleaving,Aged,ph,AT,1
CI 54,Canson Ingres Paper,2% CP Kelco,Interleaving,Aged,ph,AT,2
CI 54,Canson Ingres Paper,2% CP Kelco,Interleaving,Aged,ph,AT,3
CI 54,Canson Ingres Paper,2% CP Kelco,Interleaving,Aged,ph,AA,1
CI 54,Canson Ingres Paper,2% CP Kelco,Interleaving,Aged,ph,AA,2
CI 54,Canson Ingres Paper,2% CP Kelco,Interleaving,Aged,ph,AA,3
CI 55,Canson Ingres Paper,2% CP Kelco,Interleaving,Aged,ph,BT,1
CI 55,Canson Ingres Paper,2% CP Kelco,Interleaving,Aged,ph,BT,2
CI 55,Canson Ingres Paper,2% CP Kelco,Interleaving,Aged,ph,BT,3
CI 55,Canson Ingres Paper,2% CP Kelco,Interleaving,Aged,ph,AT,1
CI 55,Canson Ingres Paper,2% CP Kelco,Interleaving,Aged,ph,AT,2
CI 55,Canson Ingres Paper,2% CP Kelco,Interleaving,Aged,ph,AT,3
CI 55,Canson Ingres Paper,2% CP Kelco,Interleaving,Aged,ph,AA,1
CI 55,Canson Ingres Paper,2% CP Kelco,Interleaving,Aged,ph,AA,2
CI 55,Canson Ingres Paper,2% CP Kelco,Interleaving,Aged,ph,AA,3
CI 56,Canson Ingres Paper,5% Agarose,No Interleaving,Not Aged,ph,BT,1
CI 56,Canson Ingres Paper,5% Agarose,No Interleaving,Not Aged,ph,BT,2
CI 56,Canson Ingres Paper,5% Agarose,No Interleaving,Not Aged,ph,BT,3
CI 56,Canson Ingres Paper,5% Agarose,No Interleaving,Not Aged,ph,AT,1
CI 56,Canson Ingres Paper,5% Agarose,No Interleaving,Not Aged,ph,AT,2
CI 56,Canson Ingres Paper,5% Agarose,No Interleaving,Not Aged,ph,AT,3
CI 57,Canson Ingres Paper,5% Agarose,No Interleaving,Not Aged,ph,BT,1
CI 57,Canson Ingres Paper,5% Agarose,No Interleaving,Not Aged,ph,BT,2
CI 57,Canson Ingres Paper,5% Agarose,No Interleaving,Not Aged,ph,BT,3
CI 57,Canson Ingres Paper,5% Agarose,No Interleaving,Not Aged,ph,AT,1
CI 57,Canson Ingres Paper,5% Agarose,No Interleaving,Not Aged,ph,AT,2
CI 57,Canson Ingres Paper,5% Agarose,No Interleaving,Not Aged,ph,AT,3
CI 58,Canson Ingres Paper,5% Agarose,No Interleaving,Not Aged,ph,BT,1
CI 58,Canson Ingres Paper,5% Agarose,No Interleaving,Not Aged,ph,BT,2
CI 58,Canson Ingres Paper,5% Agarose,No Interleaving,Not Aged,ph,BT,3
CI 58,Canson Ingres Paper,5% Agarose,No Interleaving,Not Aged,ph,AT,1
CI 58,Canson Ingres Paper,5% Agarose,No Interleaving,Not Aged,ph,AT,2
CI 58,Canson Ingres Paper,5% Agarose,No Interleaving,Not Aged,ph,AT,3
CI 59,Canson Ingres Paper,5% Agarose,No Interleaving,Not Aged,ph,BT,1
CI 59,Canson Ingres Paper,5% Agarose,No Interleaving,Not Aged,ph,BT,2
CI 59,Canson Ingres Paper,5% Agarose,No Interleaving,Not Aged,ph,BT,3
CI 59,Canson Ingres Paper,5% Agarose,No Interleaving,Not Aged,ph,AT,1
CI 59,Canson Ingres Paper,5% Agarose,No Interleaving,Not Aged,ph,AT,2
CI 59,Canson Ingres Paper,5% Agarose,No Interleaving,Not Aged,ph,AT,3
CI 60,Canson Ingres Paper,5% Agarose,No Interleaving,Not Aged,ph,BT,1
CI 60,Canson Ingres Paper,5% Agarose,No Interleaving,Not Aged,ph,BT,2
CI 60,Canson Ingres Paper,5% Agarose,No Interleaving,Not Aged,ph,BT,3
CI 60,Canson Ingres Paper,5% Agarose,No Interleaving,Not Aged,ph,AT,1
CI 60,Canson Ingres Paper,5% Agarose,No Interleaving,Not Aged,ph,AT,2
CI 60,Canson Ingres Paper,5% Agarose,No Interleaving,Not Aged,ph,AT,3
CI 61,Canson Ingres Paper,5% Agarose,No Interleaving,Aged,ph,BT,1
CI 61,Canson Ingres Paper,5% Agarose,No Interleaving,Aged,ph,BT,2
CI 61,Canson Ingres Paper,5% Agarose,No Interleaving,Aged,ph,BT,3
CI 61,Canson Ingres Paper,5% Agarose,No Interleaving,Aged,ph,AT,1
CI 61,Canson Ingres Paper,5% Agarose,No Interleaving,Aged,ph,AT,2
CI 61,Canson Ingres Paper,5% Agarose,No Interleaving,Aged,ph,AT,3
CI 61,Canson Ingres Paper,5% Agarose,No Interleaving,Aged,ph,AA,1
CI 61,Canson Ingres Paper,5% Agarose,No Interleaving,Aged,ph,AA,2
CI 61,Canson Ingres Paper,5% Agarose,No Interleaving,Aged,ph,AA,3
CI 62,Canson Ingres Paper,5% Agarose,No Interleaving,Aged,ph,BT,1
CI 62,Canson Ingres Paper,5% Agarose,No Interleaving,Aged,ph,BT,2
CI 62,Canson Ingres Paper,5% Agarose,No Interleaving,Aged,ph,BT,3
CI 62,Canson Ingres Paper,5% Agarose,No Interleaving,Aged,ph,AT,1
CI 62,Canson Ingres Paper,5% Agarose,No Interleaving,Aged,ph,AT,2
CI 62,Canson Ingres Paper,5% Agarose,No Interleaving,Aged,ph,AT,3
CI 62,Canson Ingres Paper,5% Agarose,No Interleaving,Aged,ph,AA,1
CI 62,Canson Ingres Paper,5% Agarose,No Interleaving,Aged,ph,AA,2
CI 62,Canson Ingres Paper,5% Agarose,No Interleaving,Aged,ph,AA,3
CI 63,Canson Ingres Paper,5% Agarose,No Interleaving,Aged,ph,BT,1
CI 63,Canson Ingres Paper,5% Agarose,No Interleaving,Aged,ph,BT,2
CI 63,Canson Ingres Paper,5% Agarose,No Interleaving,Aged,ph,BT,3
CI 63,Canson Ingres Paper,5% Agarose,No Interleaving,Aged,ph,AT,1
CI 63,Canson Ingres Paper,5% Agarose,No Interleaving,Aged,ph,AT,2
CI 63,Canson Ingres Paper,5% Agarose,No Interleaving,Aged,ph,AT,3
CI 63,Canson Ingres Paper,5% Agarose,No Interleaving,Aged,ph,AA,1
CI 63,Canson Ingres Paper,5% Agarose,No Interleaving,Aged,ph,AA,2
CI 63,Canson Ingres Paper,5% Agarose,No Interleaving,Aged,ph,AA,3
CI 64,Canson Ingres Paper,5% Agarose,No Interleaving,Aged,ph,BT,1
CI 64,Canson Ingres Paper,5% Agarose,No Interleaving,Aged,ph,BT,2
CI 64,Canson Ingres Paper,5% Agarose,No Interleaving,Aged,ph,BT,3
CI 64,Canson Ingres Paper,5% Agarose,No Interleaving,Aged,ph,AT,1
CI 64,Canson Ingres Paper,5% Agarose,No Interleaving,Aged,ph,AT,2
CI 64,Canson Ingres Paper,5% Agarose,No Interleaving,Aged,ph,AT,3
CI 64,Canson Ingres Paper,5% Agarose,No Interleaving,Aged,ph,AA,1
CI 64,Canson Ingres Paper,5% Agarose,No Interleaving,Aged,ph,AA,2
CI 64,Canson Ingres Paper,5% Agarose,No Interleaving,Aged,ph,AA,3
CI 65,Canson Ingres Paper,5% Agarose,No Interleaving,Aged,ph,BT,1
CI 65,Canson Ingres Paper,5% Agarose,No Interleaving,Aged,ph,BT,2
CI 65,Canson Ingres Paper,5% Agarose,No Interleaving,Aged,ph,BT,3
CI 65,Canson Ingres Paper,5% Agarose,No Interleaving,Aged,ph,AT,1
CI 65,Canson Ingres Paper,5% Agarose,No Interleaving,Aged,ph,AT,2
CI 65,Canson Ingres Paper,5% Agarose,No Interleaving,Aged,ph,AT,3
CI 65,Canson Ingres Paper,5% Agarose,No Interleaving,Aged,ph,AA,1
CI 65,Canson Ingres Paper,5% Agarose,No Interleaving,Aged,ph,AA,2
CI 65,Canson Ingres Paper,5% Agarose,No Interleaving,Aged,ph,AA,3
CI 66,Canson Ingres Paper,5% Agarose,Interleaving,Not Aged,ph,BT,1
CI 66,Canson Ingres Paper,5% Agarose,Interleaving,Not Aged,ph,BT,2
CI 66,Canson Ingres Paper,5% Agarose,Interleaving,Not Aged,ph,BT,3
CI 66,Canson Ingres Paper,5% Agarose,Interleaving,Not Aged,ph,AT,1
CI 66,Canson Ingres Paper,5% Agarose,Interleaving,Not Aged,ph,AT,2
CI 66,Canson Ingres Paper,5% Agarose,Interleaving,Not Aged,ph,AT,3
CI 67,Canson Ingres Paper,5% Agarose,Interleaving,Not Aged,ph,BT,1
CI 67,Canson Ingres Paper,5% Agarose,Interleaving,Not Aged,ph,BT,2
CI 67,Canson Ingres Paper,5% Agarose,Interleaving,Not Aged,ph,BT,3
CI 67,Canson Ingres Paper,5% Agarose,Interleaving,Not Aged,ph,AT,1
CI 67,Canson Ingres Paper,5% Agarose,Interleaving,Not Aged,ph,AT,2
CI 67,Canson Ingres Paper,5% Agarose,Interleaving,Not Aged,ph,AT,3
CI 68,Canson Ingres Paper,5% Agarose,Interleaving,Not Aged,ph,BT,1
CI 68,Canson Ingres Paper,5% Agarose,Interleaving,Not Aged,ph,BT,2
CI 68,Canson Ingres Paper,5% Agarose,Interleaving,Not Aged,ph,BT,3
CI 68,Canson Ingres Paper,5% Agarose,Interleaving,Not Aged,ph,AT,1
CI 68,Canson Ingres Paper,5% Agarose,Interleaving,Not Aged,ph,AT,2
CI 68,Canson Ingres Paper,5% Agarose,Interleaving,Not Aged,ph,AT,3
CI 69,Canson Ingres Paper,5% Agarose,Interleaving,Not Aged,ph,BT,1
CI 69,Canson Ingres Paper,5% Agarose,Interleaving,Not Aged,ph,BT,2
CI 69,Canson Ingres Paper,5% Agarose,Interleaving,Not Aged,ph,BT,3
CI 69,Canson Ingres Paper,5% Agarose,Interleaving,Not Aged,ph,AT,1
CI 69,Canson Ingres Paper,5% Agarose,Interleaving,Not Aged,ph,AT,2
CI 69,Canson Ingres Paper,5% Agarose,Interleaving,Not Aged,ph,AT,3
CI 70,Canson Ingres Paper,5% Agarose,Interleaving,Not Aged,ph,BT,1
CI 70,Canson Ingres Paper,5% Agarose,Interleaving,Not Aged,ph,BT,2
CI 70,Canson Ingres Paper,5% Agarose,Interleaving,Not Aged,ph,BT,3
CI 70,Canson Ingres Paper,5% Agarose,Interleaving,Not Aged,ph,AT,1
CI 70,Canson Ingres Paper,5% Agarose,Interleaving,Not Aged,ph,AT,2
CI 70,Canson Ingres Paper,5% Agarose,Interleaving,Not Aged,ph,AT,3
CI 71,Canson Ingres Paper,5% Agarose,Interleaving,Aged,ph,BT,1
CI 71,Canson Ingres Paper,5% Agarose,Interleaving,Aged,ph,BT,2
CI 71,Canson Ingres Paper,5% Agarose,Interleaving,Aged,ph,BT,3
CI 71,Canson Ingres Paper,5% Agarose,Interleaving,Aged,ph,AT,1
CI 71,Canson Ingres Paper,5% Agarose,Interleaving,Aged,ph,AT,2
CI 71,Canson Ingres Paper,5% Agarose,Interleaving,Aged,ph,AT,3
CI 71,Canson Ingres Paper,5% Agarose,Interleaving,Aged,ph,AA,1
CI 71,Canson Ingres Paper,5% Agarose,Interleaving,Aged,ph,AA,2
CI 71,Canson Ingres Paper,5% Agarose,Interleaving,Aged,ph,AA,3
CI 72,Canson Ingres Paper,5% Agarose,Interleaving,Aged,ph,BT,1
CI 72,Canson Ingres Paper,5% Agarose,Interleaving,Aged,ph,BT,2
CI 72,Canson Ingres Paper,5% Agarose,Interleaving,Aged,ph,BT,3
CI 72,Canson Ingres Paper,5% Agarose,Interleaving,Aged,ph,AT,1
CI 72,Canson Ingres Paper,5% Agarose,Interleaving,Aged,ph,AT,2
CI 72,Canson Ingres Paper,5% Agarose,Interleaving,Aged,ph,AT,3
CI 72,Canson Ingres Paper,5% Agarose,Interleaving,Aged,ph,AA,1
CI 72,Canson Ingres Paper,5% Agarose,Interleaving,Aged,ph,AA,2
CI 72,Canson Ingres Paper,5% Agarose,Interleaving,Aged,ph,AA,3
CI 73,Canson Ingres Paper,5% Agarose,Interleaving,Aged,ph,BT,1
CI 73,Canson Ingres Paper,5% Agarose,Interleaving,Aged,ph,BT,2
CI 73,Canson Ingres Paper,5% Agarose,Interleaving,Aged,ph,BT,3
CI 73,Canson Ingres Paper,5% Agarose,Interleaving,Aged,ph,AT,1
CI 73,Canson Ingres Paper,5% Agarose,Interleaving,Aged,ph,AT,2
CI 73,Canson Ingres Paper,5% Agarose,Interleaving,Aged,ph,AT,3
CI 73,Canson Ingres Paper,5% Agarose,Interleaving,Aged,ph,AA,1
CI 73,Canson Ingres Paper,5% Agarose,Interleaving,Aged,ph,AA,2
CI 73,Canson Ingres Paper,5% Agarose,Interleaving,Aged,ph,AA,3
CI 74,Canson Ingres Paper,5% Agarose,Interleaving,Aged,ph,BT,1
CI 74,Canson Ingres Paper,5% Agarose,Interleaving,Aged,ph,BT,2
CI 74,Canson Ingres Paper,5% Agarose,Interleaving,Aged,ph,BT,3
CI 74,Canson Ingres Paper,5% Agarose,Interleaving,Aged,ph,AT,1
CI 74,Canson Ingres Paper,5% Agarose,Interleaving,Aged,ph,AT,2
CI 74,Canson Ingres Paper,5% Agarose,Interleaving,Aged,ph,AT,3
CI 74,Canson Ingres Paper,5% Agarose,Interleaving,Aged,ph,AA,1
CI 74,Canson Ingres Paper,5% Agarose,Interleaving,Aged,ph,AA,2
CI 74,Canson Ingres Paper,5% Agarose,Interleaving,Aged,ph,AA,3
CI 75,Canson Ingres Paper,5% Agarose,Interleaving,Aged,ph,BT,1
CI 75,Canson Ingres Paper,5% Agarose,Interleaving,Aged,ph,BT,2
CI 75,Canson Ingres Paper,5% Agarose,Interleaving,Aged,ph,BT,3
CI 75,Canson Ingres Paper,5% Agarose,Interleaving,Aged,ph,AT,1
CI 75,Canson Ingres Paper,5% Agarose,Interleaving,Aged,ph,AT,2
CI 75,Canson Ingres Paper,5% Agarose,Interleaving,Aged,ph,AT,3
CI 75,Canson Ingres Paper,5% Agarose,Interleaving,Aged,ph,AA,1
CI 75,Canson Ingres Paper,5% Agarose,Interleaving,Aged,ph,AA,2
CI 75,Canson Ingres Paper,5% Agarose,Interleaving,Aged,ph,AA,3
1CHR 01,Whatman Chromatography Paper 1CHR,Control,Control,Not Aged,condition,BT,1
1CHR 01,Whatman Chromatography Paper 1CHR,Control,Control,Not Aged,condition,BT,2
1CHR 01,Whatman Chromatography Paper 1CHR,Control,Control,Not Aged,condition,BT,3
1CHR 01,Whatman Chromatography Paper 1CHR,Control,Control,Not Aged,condition,AT,1
1CHR 01,Whatman Chromatography Paper 1CHR,Control,Control,Not Aged,condition,AT,2
1CHR 01,Whatman Chromatography Paper 1CHR,Control,Control,Not Aged,condition,AT,3
1CHR 02,Whatman Chromatography Paper 1CHR,Control,Control,Not Aged,condition,BT,1
1CHR 02,Whatman Chromatography Paper 1CHR,Control,Control,Not Aged,condition,BT,2
1CHR 02,Whatman Chromatography Paper 1CHR,Control,Control,Not Aged,condition,BT,3
1CHR 02,Whatman Chromatography Paper 1CHR,Control,Control,Not Aged,condition,AT,1
1CHR 02,Whatman Chromatography Paper 1CHR,Control,Control,Not Aged,condition,AT,2
1CHR 02,Whatman Chromatography Paper 1CHR,Control,Control,Not Aged,condition,AT,3
1CHR 03,Whatman Chromatography Paper 1CHR,Control,Control,Not Aged,condition,BT,1
1CHR 03,Whatman Chromatography Paper 1CHR,Control,Control,Not Aged,condition,BT,2
1CHR 03,Whatman Chromatography Paper 1CHR,Control,Control,Not Aged,condition,BT,3
1CHR 03,Whatman Chromatography Paper 1CHR,Control,Control,Not Aged,condition,AT,1
1CHR 03,Whatman Chromatography Paper 1CHR,Control,Control,Not Aged,condition,AT,2
1CHR 03,Whatman Chromatography Paper 1CHR,Control,Control,Not Aged,condition,AT,3
1CHR 04,Whatman Chromatography Paper 1CHR,Control,Control,Not Aged,condition,BT,1
1CHR 04,Whatman Chromatography Paper 1CHR,Control,Control,Not Aged,condition,BT,2
1CHR 04,Whatman Chromatography Paper 1CHR,Control,Control,Not Aged,condition,BT,3
1CHR 04,Whatman Chromatography Paper 1CHR,Control,Control,Not Aged,condition,AT,1
1CHR 04,Whatman Chromatography Paper 1CHR,Control,Control,Not Aged,condition,AT,2
1CHR 04,Whatman Chromatography Paper 1CHR,Control,Control,Not Aged,condition,AT,3
1CHR 05,Whatman Chromatography Paper 1CHR,Control,Control,Not Aged,condition,BT,1
1CHR 05,Whatman Chromatography Paper 1CHR,Control,Control,Not Aged,condition,BT,2
1CHR 05,Whatman Chromatography Paper 1CHR,Control,Control,Not Aged,condition,BT,3
1CHR 05,Whatman Chromatography Paper 1CHR,Control,Control,Not Aged,condition,AT,1
1CHR 05,Whatman Chromatography Paper 1CHR,Control,Control,Not Aged,condition,AT,2
1CHR 05,Whatman Chromatography Paper 1CHR,Control,Control,Not Aged,condition,AT,3
1CHR 06,Whatman Chromatography Paper 1CHR,Control,Control,Aged,condition,BT,1
1CHR 06,Whatman Chromatography Paper 1CHR,Control,Control,Aged,condition,BT,2
1CHR 06,Whatman Chromatography Paper 1CHR,Control,Control,Aged,condition,BT,3
1CHR 06,Whatman Chromatography Paper 1CHR,Control,Control,Aged,condition,AT,1
1CHR 06,Whatman Chromatography Paper 1CHR,Control,Control,Aged,condition,AT,2
1CHR 06,Whatman Chromatography Paper 1CHR,Control,Control,Aged,condition,AT,3
1CHR 06,Whatman Chromatography Paper 1CHR,Control,Control,Aged,condition,AA,1
1CHR 06,Whatman Chromatography Paper 1CHR,Control,Control,Aged,condition,AA,2
1CHR 06,Whatman Chromatography Paper 1CHR,Control,Control,Aged,condition,AA,3
1CHR 07,Whatman Chromatography Paper 1CHR,Control,Control,Aged,condition,BT,1
1CHR 07,Whatman Chromatography Paper 1CHR,Control,Control,Aged,condition,BT,2
1CHR 07,Whatman Chromatography Paper 1CHR,Control,Control,Aged,condition,BT,3
1CHR 07,Whatman Chromatography Paper 1CHR,Control,Control,Aged,condition,AT,1
1CHR 07,Whatman Chromatography Paper 1CHR,Control,Control,Aged,condition,AT,2
1CHR 07,Whatman Chromatography Paper 1CHR,Control,Control,Aged,condition,AT,3
1CHR 07,Whatman Chromatography Paper 1CHR,Control,Control,Aged,condition,AA,1
1CHR 07,Whatman Chromatography Paper 1CHR,Control,Control,Aged,condition,AA,2
1CHR 07,Whatman Chromatography Paper 1CHR,Control,Control,Aged,condition,AA,3
1CHR 08,Whatman Chromatography Paper 1CHR,Control,Control,Aged,condition,BT,1
1CHR 08,Whatman Chromatography Paper 1CHR,Control,Control,Aged,condition,BT,2
1CHR 08,Whatman Chromatography Paper 1CHR,Control,Control,Aged,condition,BT,3
1CHR 08,Whatman Chromatography Paper 1CHR,Control,Control,Aged,condition,AT,1
1CHR 08,Whatman Chromatography Paper 1CHR,Control,Control,Aged,condition,AT,2
1CHR 08,Whatman Chromatography Paper 1CHR,Control,Control,Aged,condition,AT,3
1CHR 08,Whatman Chromatography Paper 1CHR,Control,Control,Aged,condition,AA,1
1CHR 08,Whatman Chromatography Paper 1CHR,Control,Control,Aged,condition,AA,2
1CHR 08,Whatman Chromatography Paper 1CHR,Control,Control,Aged,condition,AA,3
1CHR 09,Whatman Chromatography Paper 1CHR,Control,Control,Aged,condition,BT,1
1CHR 09,Whatman Chromatography Paper 1CHR,Control,Control,Aged,condition,BT,2
1CHR 09,Whatman Chromatography Paper 1CHR,Control,Control,Aged,condition,BT,3
1CHR 09,Whatman Chromatography Paper 1CHR,Control,Control,Aged,condition,AT,1
1CHR 09,Whatman Chromatography Paper 1CHR,Control,Control,Aged,condition,AT,2
1CHR 09,Whatman Chromatography Paper 1CHR,Control,Control,Aged,condition,AT,3
1CHR 09,Whatman Chromatography Paper 1CHR,Control,Control,Aged,condition,AA,1
1CHR 09,Whatman Chromatography Paper 1CHR,Control,Control,Aged,condition,AA,2
1CHR 09,Whatman Chromatography Paper 1CHR,Control,Control,Aged,condition,AA,3
1CHR 10,Whatman Chromatography Paper 1CHR,Control,Control,Aged,condition,BT,1
1CHR 10,Whatman Chromatography Paper 1CHR,Control,Control,Aged,condition,BT,2
1CHR 10,Whatman Chromatography Paper 1CHR,Control,Control,Aged,condition,BT,3
1CHR 10,Whatman Chromatography Paper 1CHR,Control,Control,Aged,condition,AT,1
1CHR 10,Whatman Chromatography Paper 1CHR,Control,Control,Aged,condition,AT,2
1CHR 10,Whatman Chromatography Paper 1CHR,Control,Control,Aged,condition,AT,3
1CHR 10,Whatman Chromatography Paper 1CHR,Control,Control,Aged,condition,AA,1
1CHR 10,Whatman Chromatography Paper 1CHR,Control,Control,Aged,condition,AA,2
1CHR 10,Whatman Chromatography Paper 1CHR,Control,Control,Aged,condition,AA,3
1CHR 11,Whatman Chromatography Paper 1CHR,Control,Water,Aged,condition,BT,1
1CHR 11,Whatman Chromatography Paper 1CHR,Control,Water,Aged,condition,BT,2
1CHR 11,Whatman Chromatography Paper 1CHR,Control,Water,Aged,condition,BT,3
1CHR 11,Whatman Chromatography Paper 1CHR,Control,Water,Aged,condition,AT,1
1CHR 11,Whatman Chromatography Paper 1CHR,Control,Water,Aged,condition,AT,2
1CHR 11,Whatman Chromatography Paper 1CHR,Control,Water,Aged,condition,AT,3
1CHR 11,Whatman Chromatography Paper 1CHR,Control,Water,Aged,condition,AA,1
1CHR 11,Whatman Chromatography Paper 1CHR,Control,Water,Aged,condition,AA,2
1CHR 11,Whatman Chromatography Paper 1CHR,Control,Water,Aged,condition,AA,3
1CHR 12,Whatman Chromatography Paper 1CHR,Control,Water,Aged,condition,BT,1
1CHR 12,Whatman Chromatography Paper 1CHR,Control,Water,Aged,condition,BT,2
1CHR 12,Whatman Chromatography Paper 1CHR,Control,Water,Aged,condition,BT,3
1CHR 12,Whatman Chromatography Paper 1CHR,Control,Water,Aged,condition,AT,1
1CHR 12,Whatman Chromatography Paper 1CHR,Control,Water,Aged,condition,AT,2
1CHR 12,Whatman Chromatography Paper 1CHR,Control,Water,Aged,condition,AT,3
1CHR 12,Whatman Chromatography Paper 1CHR,Control,Water,Aged,condition,AA,1
1CHR 12,Whatman Chromatography Paper 1CHR,Control,Water,Aged,condition,AA,2
1CHR 12,Whatman Chromatography Paper 1CHR,Control,Water,Aged,condition,AA,3
1CHR 13,Whatman Chromatography Paper 1CHR,Control,Water,Aged,condition,BT,1
1CHR 13,Whatman Chromatography Paper 1CHR,Control,Water,Aged,condition,BT,2
1CHR 13,Whatman Chromatography Paper 1CHR,Control,Water,Aged,condition,BT,3
1CHR 13,Whatman Chromatography Paper 1CHR,Control,Water,Aged,condition,AT,1
1CHR 13,Whatman Chromatography Paper 1CHR,Control,Water,Aged,condition,AT,2
1CHR 13,Whatman Chromatography Paper 1CHR,Control,Water,Aged,condition,AT,3
1CHR 13,Whatman Chromatography Paper 1CHR,Control,Water,Aged,condition,AA,1
1CHR 13,Whatman Chromatography Paper 1CHR,Control,Water,Aged,condition,AA,2
1CHR 13,Whatman Chromatography Paper 1CHR,Control,Water,Aged,condition,AA,3
1CHR 14,Whatman Chromatography Paper 1CHR,Control,Water,Aged,condition,BT,1
1CHR 14,Whatman Chromatography Paper 1CHR,Control,Water,Aged,condition,BT,2
1CHR 14,Whatman Chromatography Paper 1CHR,Control,Water,Aged,condition,BT,3
1CHR 14,Whatman Chromatography Paper 1CHR,Control,Water,Aged,condition,AT,1
1CHR 14,Whatman Chromatography Paper 1CHR,Control,Water,Aged,condition,AT,2
1CHR 14,Whatman Chromatography Paper 1CHR,Control,Water,Aged,condition,AT,3
1CHR 14,Whatman Chromatography Paper 1CHR,Control,Water,Aged,condition,AA,1
1CHR 14,Whatman Chromatography Paper 1CHR,Control,Water,Aged,condition,AA,2
1CHR 14,Whatman Chromatography Paper 1CHR,Control,Water,Aged,condition,AA,3
1CHR 15,Whatman Chromatography Paper 1CHR,Control,Water,Aged,condition,BT,1
1CHR 15,Whatman Chromatography Paper 1CHR,Control,Water,Aged,condition,BT,2
1CHR 15,Whatman Chromatography Paper 1CHR,Control,Water,Aged,condition,BT,3
1CHR 15,Whatman Chromatography Paper 1CHR,Control,Water,Aged,condition,AT,1
1CHR 15,Whatman Chromatography Paper 1CHR,Control,Water,Aged,condition,AT,2
1CHR 15,Whatman Chromatography Paper 1CHR,Control,Water,Aged,condition,AT,3
1CHR 15,Whatman Chromatography Paper 1CHR,Control,Water,Aged,condition,AA,1
1CHR 15,Whatman Chromatography Paper 1CHR,Control,Water,Aged,condition,AA,2
1CHR 15,Whatman Chromatography Paper 1CHR,Control,Water,Aged,condition,AA,3
1CHR 16,Whatman Chromatography Paper 1CHR,2% Tica Gel,No Interleaving,Not Aged,condition,BT,1
1CHR 16,Whatman Chromatography Paper 1CHR,2% Tica Gel,No Interleaving,Not Aged,condition,BT,2
1CHR 16,Whatman Chromatography Paper 1CHR,2% Tica Gel,No Interleaving,Not Aged,condition,BT,3
1CHR 16,Whatman Chromatography Paper 1CHR,2% Tica Gel,No Interleaving,Not Aged,condition,AT,1
1CHR 16,Whatman Chromatography Paper 1CHR,2% Tica Gel,No Interleaving,Not Aged,condition,AT,2
1CHR 16,Whatman Chromatography Paper 1CHR,2% Tica Gel,No Interleaving,Not Aged,condition,AT,3
1CHR 17,Whatman Chromatography Paper 1CHR,2% Tica Gel,No Interleaving,Not Aged,condition,BT,1
1CHR 17,Whatman Chromatography Paper 1CHR,2% Tica Gel,No Interleaving,Not Aged,condition,BT,2
1CHR 17,Whatman Chromatography Paper 1CHR,2% Tica Gel,No Interleaving,Not Aged,condition,BT,3
1CHR 17,Whatman Chromatography Paper 1CHR,2% Tica Gel,No Interleaving,Not Aged,condition,AT,1
1CHR 17,Whatman Chromatography Paper 1CHR,2% Tica Gel,No Interleaving,Not Aged,condition,AT,2
1CHR 17,Whatman Chromatography Paper 1CHR,2% Tica Gel,No Interleaving,Not Aged,condition,AT,3
1CHR 18,Whatman Chromatography Paper 1CHR,2% Tica Gel,No Interleaving,Not Aged,condition,BT,1
1CHR 18,Whatman Chromatography Paper 1CHR,2% Tica Gel,No Interleaving,Not Aged,condition,BT,2
1CHR 18,Whatman Chromatography Paper 1CHR,2% Tica Gel,No Interleaving,Not Aged,condition,BT,3
1CHR 18,Whatman Chromatography Paper 1CHR,2% Tica Gel,No Interleaving,Not Aged,condition,AT,1
1CHR 18,Whatman Chromatography Paper 1CHR,2% Tica Gel,No Interleaving,Not Aged,condition,AT,2
1CHR 18,Whatman Chromatography Paper 1CHR,2% Tica Gel,No Interleaving,Not Aged,condition,AT,3
1CHR 19,Whatman Chromatography Paper 1CHR,2% Tica Gel,No Interleaving,Not Aged,condition,BT,1
1CHR 19,Whatman Chromatography Paper 1CHR,2% Tica Gel,No Interleaving,Not Aged,condition,BT,2
1CHR 19,Whatman Chromatography Paper 1CHR,2% Tica Gel,No Interleaving,Not Aged,condition,BT,3
1CHR 19,Whatman Chromatography Paper 1CHR,2% Tica Gel,No Interleaving,Not Aged,condition,AT,1
1CHR 19,Whatman Chromatography Paper 1CHR,2% Tica Gel,No Interleaving,Not Aged,condition,AT,2
1CHR 19,Whatman Chromatography Paper 1CHR,2% Tica Gel,No Interleaving,Not Aged,condition,AT,3
1CHR 20,Whatman Chromatography Paper 1CHR,2% Tica Gel,No Interleaving,Not Aged,condition,BT,1
1CHR 20,Whatman Chromatography Paper 1CHR,2% Tica Gel,No Interleaving,Not Aged,condition,BT,2
1CHR 20,Whatman Chromatography Paper 1CHR,2% Tica Gel,No Interleaving,Not Aged,condition,BT,3
1CHR 20,Whatman Chromatography Paper 1CHR,2% Tica Gel,No Interleaving,Not Aged,condition,AT,1
